txId_mapped,in_degree,out_degree,total_degree,pagerank,clustering_coefficient,betweenness_centrality,risk_exposure_score,mean_transaction_amount,sum_transaction_amount,min_transaction_amount,max_transaction_amount,std_transaction_amount,wallet_transaction_count,wallet_aml_label
22576,1,1,2,2.5655121234293693e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
123822,1,1,2,3.885944583967232e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
165997,1,1,2,2.5655121234293693e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
138654,1,2,3,7.4424584573067215e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
138919,2,2,4,5.935543764689101e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
186536,0,2,2,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
185450,1,1,2,2.5655121234293693e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
144133,0,2,2,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
141796,1,1,2,2.5655121234293693e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
22535,1,0,1,1.3787589130740968e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
139783,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,20.326256963688703,20.326256963688703,20.326256963688703,20.326256963688703,,1,2
175503,1,2,3,3.108196611533618e-06,0.16666666666666666,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
65343,1,1,2,3.590311713790304e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
161053,1,2,3,4.428629072071482e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
115927,2,1,3,9.848259894053084e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
179250,1,1,2,4.615111304151239e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
179249,1,0,1,5.392859276584852e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
50521,1,1,2,1.7944213926749339e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
2033,1,1,2,3.590311713790304e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
2026,2,1,3,6.964444185892319e-06,0.0,0.0,0.0,0.2427123366398294,0.2427123366398294,0.2427123366398294,0.2427123366398294,,1,2
177450,1,1,2,4.639401930276042e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
177449,4,0,4,1.4852246761266129e-05,0.0,0.0,0.0,0.8513045980655529,0.8513045980655529,0.8513045980655529,0.8513045980655529,,1,2
198475,2,1,3,1.6570688729482258e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
156300,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,0.2427123366398294,0.2427123366398294,0.2427123366398294,0.2427123366398294,,1,2
132647,2,1,3,1.008332337838245e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
50690,1,1,2,4.615111304151239e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
136188,2,0,2,5.94220100636828e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
88535,1,1,2,5.935543764689101e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
179440,1,0,1,7.4424584573067215e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
100020,0,2,2,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
55247,2,2,4,1.4369003971905947e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
173395,1,1,2,5.392859276584852e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
173400,1,1,2,5.935543764689101e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
64815,2,2,4,9.5406388902782e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
160194,2,2,4,8.738600291719785e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
181268,1,2,3,2.836854367481494e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
55639,2,2,4,1.1671333873977548e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
19275,1,2,3,3.343260095862983e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
160032,1,2,3,4.615111304151239e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
120018,3,1,4,1.0022753992534886e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
50666,1,2,3,7.4424584573067215e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
53566,1,2,3,5.935543764689101e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
146475,10,0,10,2.3035960980528262e-05,0.0,0.0,0.0,0.5470084673526912,0.5470084673526912,0.5470084673526912,0.5470084673526912,,1,0
190193,1,1,2,3.885944583967232e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
159543,2,1,3,1.3072862137492884e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
159535,2,1,3,1.2424791220286358e-05,0.0,0.0,0.0,0.2427123366398294,0.2427123366398294,0.2427123366398294,0.2427123366398294,,1,2
144079,1,2,3,3.350516966596618e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
143486,1,0,1,3.113428954216318e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
175443,1,2,3,6.599367024488477e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
156567,1,2,3,7.62894068938648e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
136470,1,2,3,3.343260095862983e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
186542,1,2,3,3.108196611533618e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
67154,1,1,2,3.590311713790304e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
187374,1,2,3,2.5655121234293693e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
187379,1,2,3,2.836854367481494e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
144076,1,2,3,2.836854367481494e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
143168,1,0,1,3.213583040635899e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
149449,1,1,2,5.392859276584852e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
14912,0,2,2,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
179885,4,0,4,3.919731127665672e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
188726,2,1,3,1.2319404791184077e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
160930,1,1,2,2.5655121234293693e-06,0.5,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
86171,7,1,8,2.7619155486081466e-05,0.0,0.0,0.0,1.7641929902041378,1.7641929902041378,1.7641929902041378,1.7641929902041378,,1,2
9419,0,5,5,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
164063,5,1,6,9.98662604952034e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
151045,1,1,2,4.428629072071482e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
184384,1,1,2,7.4424584573067215e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
20779,1,1,2,7.4424584573067215e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
50686,1,1,2,5.935543764689101e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
142597,1,1,2,7.4424584573067215e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
54695,0,2,2,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
139217,0,2,2,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
151477,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
175750,2,2,4,4.89875604073021e-06,0.0,0.0,0.0,0.2427123366398294,0.2427123366398294,0.2427123366398294,0.2427123366398294,,1,2
179173,1,1,2,4.615111304151239e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
70374,1,1,2,5.392859276584852e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
187692,2,1,3,6.291746020713593e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
176563,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
184814,3,1,4,7.95625683004992e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
187450,0,2,2,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
59242,1,1,2,2.5655121234293693e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
159193,9,1,10,1.7153774419550463e-05,0.011111111111111112,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
94045,1,1,2,1.460471244527043e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
198282,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
30625,2,1,3,1.3204789527376092e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
132685,2,2,4,1.3344204381545013e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
122163,0,2,2,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
21117,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,0.2427123366398294,0.2427123366398294,0.2427123366398294,0.2427123366398294,,1,0
144938,2,1,3,1.159023807100007e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
135854,0,2,2,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
159903,1,1,2,3.590311713790304e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
176111,1,1,2,4.639401930276042e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
106504,1,1,2,8.52782743351522e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
156646,1,2,3,1.0456287842541965e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
55785,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
121153,1,2,3,3.343260095862983e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
200696,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
127182,1,1,2,3.343260095862983e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
59953,1,2,3,3.885944583967232e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
156502,2,2,4,6.689001110997912e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
63724,1,1,2,4.639401930276042e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
154758,1,1,2,5.935543764689101e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
55734,1,1,2,3.343260095862983e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
150372,1,1,2,4.428629072071482e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
50884,1,2,3,2.233331147359588e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
184307,1,2,3,3.213583040635899e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
159538,2,1,3,1.1671333873977548e-05,0.0,0.0,0.0,0.2427123366398294,0.2427123366398294,0.2427123366398294,0.2427123366398294,,1,2
155330,1,1,2,2.5655121234293693e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
156599,1,1,2,3.885944583967232e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
162723,1,1,2,1.7944213926749339e-06,0.0,0.0,0.0,4.198562035907032,4.198562035907032,4.198562035907032,4.198562035907032,,1,0
98385,1,2,3,3.350516966596618e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
136386,1,2,3,3.861653957842429e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
175508,1,2,3,4.639401930276042e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
54283,1,1,2,3.861653957842429e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
176467,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
101867,6,1,7,1.936740343640732e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
154684,1,1,2,7.4424584573067215e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
70595,1,1,2,7.4424584573067215e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
59847,0,2,2,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
59401,1,2,3,2.5655121234293693e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
161030,0,2,2,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
59851,2,2,4,4.1572868280193565e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
139703,2,1,3,3.3499173375421612e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
63345,1,2,3,3.343260095862983e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
106766,2,1,3,4.663692556400846e-06,0.0,0.0,0.0,0.2427123366398294,0.2427123366398294,0.2427123366398294,0.2427123366398294,,1,0
65810,1,2,3,4.615111304151239e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
158077,1,2,3,3.590311713790304e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
200628,1,1,2,4.639401930276042e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
156927,2,1,3,7.819187130461128e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
158031,1,2,3,2.233331147359588e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
176378,1,2,3,7.4424584573067215e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
184811,1,1,2,4.615111304151239e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
175516,1,2,3,5.935543764689101e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
188866,2,3,5,3.084010771718445e-06,0.2,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
26079,40,0,40,9.120117289759468e-05,0.009615384615384616,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
120685,1,2,3,2.5655121234293693e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
53497,1,2,3,2.836854367481494e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
162409,1,2,3,3.343260095862983e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
16956,1,1,2,3.108196611533618e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
134040,1,1,2,2.836854367481494e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
120895,2,2,4,6.1948978751432695e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
50959,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
164485,7,1,8,1.2676235765066348e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
198336,1,2,3,3.590311713790304e-06,0.3333333333333333,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
198559,1,2,3,3.213583040635899e-06,0.16666666666666666,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
175770,1,2,3,7.4424584573067215e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
126105,1,1,2,6.594452865471588e-06,0.5,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
156608,1,2,3,3.343260095862983e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
42986,1,0,1,3.108196611533618e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
137778,2,0,2,7.63270489838137e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
9614,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
160757,2,1,3,8.220206429740337e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
163556,0,2,2,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
175545,0,2,2,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
20519,1,2,3,4.781067119101083e-06,0.16666666666666666,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
149507,1,2,3,3.861653957842429e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
149498,2,2,4,5.145807658657532e-06,0.0,0.0,0.0,0.2427123366398294,0.2427123366398294,0.2427123366398294,0.2427123366398294,,1,2
175102,1,1,2,2.5655121234293693e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
159936,1,2,3,3.861653957842429e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
30819,1,2,3,3.213583040635899e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
55641,1,2,3,3.213583040635899e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
181511,1,1,2,3.213583040635899e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
135384,1,0,1,4.639401930276042e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
19787,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
50284,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
184729,3,0,3,6.324574930370354e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
20749,1,1,2,4.428629072071482e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
108840,1,0,1,5.911253138564299e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
142207,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
71189,2,0,2,4.392350312348722e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
65958,1,2,3,2.836854367481494e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
156045,1,4,5,3.6101213270029457e-05,0.05,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
150362,1,2,3,1.4320641595827754e-05,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
30690,0,1,1,1.7877641509957557e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
95052,1,1,2,1.7944213926749339e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
139596,1,1,2,3.350516966596618e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
154746,1,1,2,5.392859276584852e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
70620,1,0,1,5.935543764689101e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,2
45179,1,1,2,3.350516966596618e-06,0.0,0.0,0.0,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,-0.0615837940730322,,1,0
